full_time;mid_price
-1_375000;1953.0
-1_375100;1954.0
-1_375200;1953.0
-1_375300;1954.0
-1_375400;1952.5
-1_375500;1954.5
-1_375600;1953.5
-1_375700;1953.5
-1_375800;1953.5
-1_375900;1953.5
-1_376000;1953.5
-1_376100;1953.5
-1_376200;1952.5
-1_376300;1951.5
-1_376400;1952.5
-1_376500;1951.5
-1_376600;1951.5
-1_376700;1952.5
-1_376800;1952.5
-1_376900;1953.0
-1_377000;1954.5
-1_377100;1952.5
-1_377200;1953.0
-1_377300;1951.5
-1_377400;1950.5
-1_377500;1951.5
-1_377600;1952.5
-1_377700;1952.5
-1_377800;1954.0
-1_377900;1952.5
-1_378000;1953.5
-1_378100;1953.5
-1_378200;1953.0
-1_378300;1952.5
-1_378400;1952.5
-1_378500;1952.0
-1_378600;1951.0
-1_378700;1952.0
-1_378800;1953.5
-1_378900;1951.5
-1_379000;1952.5
-1_379100;1952.0
-1_379200;1952.5
-1_379300;1951.5
-1_379400;1951.5
-1_379500;1951.0
-1_379600;1952.0
-1_379700;1952.5
-1_379800;1952.5
-1_379900;1950.5
-1_380000;1951.5
-1_380100;1951.0
-1_380200;1952.0
-1_380300;1951.5
-1_380400;1952.5
-1_380500;1953.5
-1_380600;1953.5
-1_380700;1952.0
-1_380800;1952.5
-1_380900;1953.5
-1_381000;1952.5
-1_381100;1952.0
-1_381200;1952.0
-1_381300;1951.5
-1_381400;1953.5
-1_381500;1953.5
-1_381600;1951.5
-1_381700;1950.5
-1_381800;1951.5
-1_381900;1950.5
-1_382000;1951.0
-1_382100;1949.0
-1_382200;1949.0
-1_382300;1950.5
-1_382400;1950.5
-1_382500;1949.0
-1_382600;1948.5
-1_382700;1947.5
-1_382800;1946.0
-1_382900;1947.5
-1_383000;1946.5
-1_383100;1946.0
-1_383200;1946.5
-1_383300;1945.0
-1_383400;1946.5
-1_383500;1946.5
-1_383600;1946.0
-1_383700;1946.0
-1_383800;1945.5
-1_383900;1943.0
-1_384000;1944.5
-1_384100;1944.5
-1_384200;1945.5
-1_384300;1947.5
-1_384400;1947.0
-1_384500;1948.0
-1_384600;1948.5
-1_384700;1947.5
-1_384800;1946.0
-1_384900;1947.0
-1_385000;1947.0
-1_385100;1947.5
-1_385200;1948.5
-1_385300;1948.5
-1_385400;1949.5
-1_385500;1949.0
-1_385600;1949.0
-1_385700;1950.5
-1_385800;1949.0
-1_385900;1950.0
-1_386000;1950.0
-1_386100;1949.5
-1_386200;1947.5
-1_386300;1950.0
-1_386400;1949.5
-1_386500;1948.5
-1_386600;1949.0
-1_386700;1950.0
-1_386800;1950.5
-1_386900;1951.5
-1_387000;1951.0
-1_387100;1950.0
-1_387200;1950.5
-1_387300;1950.5
-1_387400;1949.5
-1_387500;1950.0
-1_387600;1950.0
-1_387700;1948.5
-1_387800;1948.5
-1_387900;1948.5
-1_388000;1949.5
-1_388100;1948.5
-1_388200;1949.0
-1_388300;1948.5
-1_388400;1948.0
-1_388500;1949.5
-1_388600;1949.5
-1_388700;1949.5
-1_388800;1949.0
-1_388900;1948.0
-1_389000;1947.5
-1_389100;1948.0
-1_389200;1949.5
-1_389300;1950.5
-1_389400;1950.0
-1_389500;1949.5
-1_389600;1949.5
-1_389700;1949.0
-1_389800;1948.5
-1_389900;1948.5
-1_390000;1947.0
-1_390100;1949.0
-1_390200;1946.5
-1_390300;1947.5
-1_390400;1948.0
-1_390500;1949.0
-1_390600;1949.5
-1_390700;1950.0
-1_390800;1948.0
-1_390900;1948.5
-1_391000;1947.5
-1_391100;1947.5
-1_391200;1948.5
-1_391300;1947.5
-1_391400;1949.5
-1_391500;1950.5
-1_391600;1948.5
-1_391700;1949.0
-1_391800;1949.5
-1_391900;1949.5
-1_392000;1949.5
-1_392100;1951.0
-1_392200;1950.5
-1_392300;1950.5
-1_392400;1950.5
-1_392500;1950.5
-1_392600;1950.0
-1_392700;1951.5
-1_392800;1951.5
-1_392900;1949.5
-1_393000;1950.0
-1_393100;1950.5
-1_393200;1950.0
-1_393300;1950.5
-1_393400;1951.0
-1_393500;1952.0
-1_393600;1950.0
-1_393700;1950.0
-1_393800;1950.5
-1_393900;1951.0
-1_394000;1951.5
-1_394100;1950.5
-1_394200;1951.0
-1_394300;1946.5
-1_394400;1949.5
-1_394500;1950.0
-1_394600;1951.5
-1_394700;1951.5
-1_394800;1949.5
-1_394900;1948.5
-1_395000;1949.0
-1_395100;1949.0
-1_395200;1949.0
-1_395300;1947.5
-1_395400;1947.5
-1_395500;1948.5
-1_395600;1947.5
-1_395700;1949.0
-1_395800;1949.0
-1_395900;1948.0
-1_396000;1947.5
-1_396100;1941.5
-1_396200;1943.5
-1_396300;1945.5
-1_396400;1943.5
-1_396500;1943.5
-1_396600;1942.0
-1_396700;1942.0
-1_396800;1944.5
-1_396900;1942.5
-1_397000;1942.5
-1_397100;1942.5
-1_397200;1941.5
-1_397300;1942.0
-1_397400;1942.5
-1_397500;1941.5
-1_397600;1941.5
-1_397700;1942.5
-1_397800;1942.5
-1_397900;1942.5
-1_398000;1942.5
-1_398100;1941.5
-1_398200;1942.5
-1_398300;1943.0
-1_398400;1944.5
-1_398500;1943.0
-1_398600;1945.5
-1_398700;1946.5
-1_398800;1946.0
-1_398900;1945.5
-1_399000;1947.5
-1_399100;1945.5
-1_399200;1946.5
-1_399300;1947.5
-1_399400;1947.5
-1_399500;1947.5
-1_399600;1947.5
-1_399700;1947.5
-1_399800;1948.0
-1_399900;1948.5
-1_400000;1947.5
-1_400100;1946.5
-1_400200;1946.0
-1_400300;1947.5
-1_400400;1947.5
-1_400500;1948.5
-1_400600;1946.5
-1_400700;1947.0
-1_400800;1947.5
-1_400900;1948.0
-1_401000;1949.5
-1_401100;1949.5
-1_401200;1950.5
-1_401300;1951.5
-1_401400;1950.5
-1_401500;1950.5
-1_401600;1949.0
-1_401700;1949.5
-1_401800;1949.0
-1_401900;1948.0
-1_402000;1947.5
-1_402100;1948.5
-1_402200;1947.0
-1_402300;1947.5
-1_402400;1948.5
-1_402500;1946.0
-1_402600;1946.0
-1_402700;1946.5
-1_402800;1946.5
-1_402900;1945.5
-1_403000;1946.5
-1_403100;1946.0
-1_403200;1946.5
-1_403300;1945.0
-1_403400;1946.0
-1_403500;1945.0
-1_403600;1946.5
-1_403700;1947.0
-1_403800;1947.0
-1_403900;1945.5
-1_404000;1944.5
-1_404100;1945.0
-1_404200;1944.5
-1_404300;1944.5
-1_404400;1945.5
-1_404500;1945.5
-1_404600;1945.0
-1_404700;1945.5
-1_404800;1946.5
-1_404900;1946.0
-1_405000;1946.5
-1_405100;1946.5
-1_405200;1946.5
-1_405300;1947.5
-1_405400;1945.5
-1_405500;1945.5
-1_405600;1945.5
-1_405700;1945.5
-1_405800;1946.5
-1_405900;1946.5
-1_406000;1945.5
-1_406100;1945.5
-1_406200;1945.5
-1_406300;1946.0
-1_406400;1945.0
-1_406500;1944.5
-1_406600;1945.0
-1_406700;1945.5
-1_406800;1946.5
-1_406900;1946.5
-1_407000;1946.5
-1_407100;1945.5
-1_407200;1945.5
-1_407300;1944.5
-1_407400;1947.5
-1_407500;1946.5
-1_407600;1946.5
-1_407700;1947.0
-1_407800;1945.5
-1_407900;1943.5
-1_408000;1945.0
-1_408100;1946.5
-1_408200;1947.5
-1_408300;1947.0
-1_408400;1947.5
-1_408500;1948.5
-1_408600;1947.5
-1_408700;1949.0
-1_408800;1948.5
-1_408900;1948.5
-1_409000;1948.0
-1_409100;1948.5
-1_409200;1948.5
-1_409300;1948.5
-1_409400;1949.5
-1_409500;1950.0
-1_409600;1949.5
-1_409700;1950.5
-1_409800;1950.0
-1_409900;1950.5
-1_410000;1949.5
-1_410100;1950.0
-1_410200;1948.0
-1_410300;1950.5
-1_410400;1950.0
-1_410500;1948.5
-1_410600;1949.5
-1_410700;1949.5
-1_410800;1948.5
-1_410900;1950.5
-1_411000;1950.5
-1_411100;1950.5
-1_411200;1949.5
-1_411300;1949.5
-1_411400;1949.5
-1_411500;1949.5
-1_411600;1948.5
-1_411700;1950.5
-1_411800;1949.5
-1_411900;1949.5
-1_412000;1949.0
-1_412100;1950.5
-1_412200;1950.5
-1_412300;1950.5
-1_412400;1950.5
-1_412500;1950.5
-1_412600;1951.0
-1_412700;1949.0
-1_412800;1950.0
-1_412900;1949.5
-1_413000;1951.0
-1_413100;1951.0
-1_413200;1951.5
-1_413300;1951.5
-1_413400;1951.5
-1_413500;1952.5
-1_413600;1951.0
-1_413700;1952.5
-1_413800;1951.0
-1_413900;1951.5
-1_414000;1951.5
-1_414100;1951.0
-1_414200;1951.5
-1_414300;1951.0
-1_414400;1951.5
-1_414500;1950.5
-1_414600;1950.5
-1_414700;1950.5
-1_414800;1950.5
-1_414900;1949.5
-1_415000;1950.0
-1_415100;1949.5
-1_415200;1948.5
-1_415300;1946.0
-1_415400;1947.0
-1_415500;1946.5
-1_415600;1947.0
-1_415700;1946.5
-1_415800;1946.5
-1_415900;1947.0
-1_416000;1946.5
-1_416100;1945.5
-1_416200;1948.0
-1_416300;1949.5
-1_416400;1952.5
-1_416500;1951.5
-1_416600;1951.5
-1_416700;1951.5
-1_416800;1952.5
-1_416900;1953.5
-1_417000;1955.0
-1_417100;1954.0
-1_417200;1954.5
-1_417300;1954.0
-1_417400;1952.5
-1_417500;1952.5
-1_417600;1953.5
-1_417700;1954.5
-1_417800;1952.5
-1_417900;1953.5
-1_418000;1952.5
-1_418100;1952.5
-1_418200;1953.5
-1_418300;1953.5
-1_418400;1953.5
-1_418500;1953.5
-1_418600;1955.0
-1_418700;1955.5
-1_418800;1954.5
-1_418900;1954.5
-1_419000;1953.5
-1_419100;1954.5
-1_419200;1955.5
-1_419300;1956.0
-1_419400;1956.5
-1_419500;1955.5
-1_419600;1957.5
-1_419700;1955.5
-1_419800;1957.5
-1_419900;1958.5
-1_420000;1956.5
-1_420100;1957.0
-1_420200;1957.0
-1_420300;1959.5
-1_420400;1958.5
-1_420500;1959.0
-1_420600;1959.5
-1_420700;1960.5
-1_420800;1958.5
-1_420900;1958.5
-1_421000;1957.5
-1_421100;1956.5
-1_421200;1955.5
-1_421300;1954.0
-1_421400;1955.5
-1_421500;1957.0
-1_421600;1955.5
-1_421700;1955.0
-1_421800;1954.5
-1_421900;1954.0
-1_422000;1953.0
-1_422100;1953.0
-1_422200;1953.5
-1_422300;1952.5
-1_422400;1953.0
-1_422500;1953.5
-1_422600;1952.0
-1_422700;1949.5
-1_422800;1951.5
-1_422900;1950.5
-1_423000;1951.5
-1_423100;1950.5
-1_423200;1950.0
-1_423300;1949.0
-1_423400;1950.0
-1_423500;1951.5
-1_423600;1950.5
-1_423700;1949.5
-1_423800;1947.5
-1_423900;1946.5
-1_424000;1946.0
-1_424100;1947.5
-1_424200;1949.0
-1_424300;1949.5
-1_424400;1948.5
-1_424500;1947.5
-1_424600;1948.5
-1_424700;1948.0
-1_424800;1948.0
-1_424900;1948.0
-1_425000;1949.5
-1_425100;1948.5
-1_425200;1948.0
-1_425300;1948.5
-1_425400;1948.5
-1_425500;1949.5
-1_425600;1949.5
-1_425700;1948.0
-1_425800;1949.5
-1_425900;1949.5
-1_426000;1951.0
-1_426100;1952.0
-1_426200;1950.5
-1_426300;1950.5
-1_426400;1951.5
-1_426500;1950.5
-1_426600;1951.5
-1_426700;1952.5
-1_426800;1952.5
-1_426900;1952.5
-1_427000;1953.5
-1_427100;1953.5
-1_427200;1953.0
-1_427300;1952.5
-1_427400;1953.5
-1_427500;1953.0
-1_427600;1954.5
-1_427700;1954.5
-1_427800;1954.5
-1_427900;1955.0
-1_428000;1954.0
-1_428100;1955.5
-1_428200;1954.5
-1_428300;1955.0
-1_428400;1955.0
-1_428500;1954.5
-1_428600;1955.5
-1_428700;1955.5
-1_428800;1956.0
-1_428900;1955.0
-1_429000;1954.5
-1_429100;1953.5
-1_429200;1953.5
-1_429300;1953.5
-1_429400;1953.0
-1_429500;1953.5
-1_429600;1955.0
-1_429700;1955.0
-1_429800;1955.0
-1_429900;1954.5
-1_430000;1952.5
-1_430100;1955.5
-1_430200;1953.5
-1_430300;1955.0
-1_430400;1954.5
-1_430500;1954.5
-1_430600;1953.5
-1_430700;1953.5
-1_430800;1953.5
-1_430900;1954.5
-1_431000;1952.5
-1_431100;1953.0
-1_431200;1953.0
-1_431300;1953.5
-1_431400;1953.5
-1_431500;1951.5
-1_431600;1951.5
-1_431700;1953.5
-1_431800;1953.5
-1_431900;1953.5
-1_432000;1953.5
-1_432100;1954.0
-1_432200;1953.5
-1_432300;1953.5
-1_432400;1954.5
-1_432500;1953.5
-1_432600;1953.5
-1_432700;1953.5
-1_432800;1954.5
-1_432900;1954.5
-1_433000;1954.5
-1_433100;1954.5
-1_433200;1954.5
-1_433300;1954.5
-1_433400;1954.5
-1_433500;1955.0
-1_433600;1954.5
-1_433700;1953.5
-1_433800;1954.5
-1_433900;1954.5
-1_434000;1952.5
-1_434100;1952.5
-1_434200;1952.5
-1_434300;1951.5
-1_434400;1951.5
-1_434500;1951.5
-1_434600;1952.0
-1_434700;1951.5
-1_434800;1950.0
-1_434900;1952.0
-1_435000;1952.5
-1_435100;1952.5
-1_435200;1953.0
-1_435300;1954.0
-1_435400;1953.0
-1_435500;1948.5
-1_435600;1948.0
-1_435700;1948.5
-1_435800;1948.5
-1_435900;1948.5
-1_436000;1948.5
-1_436100;1948.5
-1_436200;1947.0
-1_436300;1949.5
-1_436400;1949.0
-1_436500;1949.5
-1_436600;1950.5
-1_436700;1950.0
-1_436800;1951.5
-1_436900;1952.5
-1_437000;1953.5
-1_437100;1953.0
-1_437200;1953.5
-1_437300;1953.5
-1_437400;1953.5
-1_437500;1953.5
-1_437600;1951.0
-1_437700;1953.5
-1_437800;1955.0
-1_437900;1955.0
-1_438000;1954.5
-1_438100;1955.5
-1_438200;1955.5
-1_438300;1956.0
-1_438400;1955.5
-1_438500;1955.0
-1_438600;1956.0
-1_438700;1956.0
-1_438800;1955.5
-1_438900;1956.0
-1_439000;1956.0
-1_439100;1954.0
-1_439200;1954.5
-1_439300;1953.0
-1_439400;1953.0
-1_439500;1953.5
-1_439600;1952.5
-1_439700;1952.0
-1_439800;1952.5
-1_439900;1951.0
-1_440000;1951.5
-1_440100;1952.0
-1_440200;1952.5
-1_440300;1952.0
-1_440400;1951.0
-1_440500;1953.5
-1_440600;1950.5
-1_440700;1953.5
-1_440800;1953.5
-1_440900;1952.5
-1_441000;1951.5
-1_441100;1951.5
-1_441200;1951.5
-1_441300;1951.0
-1_441400;1951.5
-1_441500;1950.5
-1_441600;1951.5
-1_441700;1949.5
-1_441800;1948.0
-1_441900;1947.0
-1_442000;1948.5
-1_442100;1947.5
-1_442200;1945.5
-1_442300;1945.5
-1_442400;1945.5
-1_442500;1945.5
-1_442600;1945.5
-1_442700;1946.5
-1_442800;1946.5
-1_442900;1946.5
-1_443000;1946.5
-1_443100;1945.5
-1_443200;1945.5
-1_443300;1945.5
-1_443400;1944.5
-1_443500;1945.5
-1_443600;1946.5
-1_443700;1946.5
-1_443800;1946.0
-1_443900;1946.5
-1_444000;1946.5
-1_444100;1946.5
-1_444200;1946.5
-1_444300;1946.5
-1_444400;1944.5
-1_444500;1942.5
-1_444600;1944.5
-1_444700;1944.0
-1_444800;1946.5
-1_444900;1946.0
-1_445000;1945.5
-1_445100;1946.0
-1_445200;1946.0
-1_445300;1948.0
-1_445400;1946.5
-1_445500;1948.0
-1_445600;1946.5
-1_445700;1946.5
-1_445800;1948.0
-1_445900;1947.0
-1_446000;1948.0
-1_446100;1947.5
-1_446200;1948.0
-1_446300;1949.0
-1_446400;1949.0
-1_446500;1950.5
-1_446600;1950.5
-1_446700;1948.5
-1_446800;1950.0
-1_446900;1950.5
-1_447000;1950.5
-1_447100;1950.0
-1_447200;1950.5
-1_447300;1951.5
-1_447400;1951.5
-1_447500;1949.5
-1_447600;1950.0
-1_447700;1951.5
-1_447800;1951.5
-1_447900;1953.5
-1_448000;1952.5
-1_448100;1951.0
-1_448200;1950.5
-1_448300;1950.5
-1_448400;1949.5
-1_448500;1950.0
-1_448600;1951.5
-1_448700;1949.5
-1_448800;1950.5
-1_448900;1949.5
-1_449000;1950.0
-1_449100;1949.5
-1_449200;1950.5
-1_449300;1948.5
-1_449400;1950.0
-1_449500;1949.5
-1_449600;1948.5
-1_449700;1948.5
-1_449800;1948.5
-1_449900;1948.0
-1_450000;1948.5
-1_450100;1948.0
-1_450200;1948.5
-1_450300;1948.5
-1_450400;1948.5
-1_450500;1947.5
-1_450600;1947.0
-1_450700;1948.0
-1_450800;1948.0
-1_450900;1948.5
-1_451000;1948.5
-1_451100;1948.5
-1_451200;1948.0
-1_451300;1948.5
-1_451400;1947.5
-1_451500;1948.5
-1_451600;1947.5
-1_451700;1947.0
-1_451800;1946.5
-1_451900;1948.0
-1_452000;1948.5
-1_452100;1947.5
-1_452200;1949.0
-1_452300;1947.5
-1_452400;1947.0
-1_452500;1948.5
-1_452600;1949.5
-1_452700;1950.0
-1_452800;1949.0
-1_452900;1950.0
-1_453000;1950.0
-1_453100;1950.0
-1_453200;1951.0
-1_453300;1950.5
-1_453400;1950.5
-1_453500;1951.5
-1_453600;1951.5
-1_453700;1952.5
-1_453800;1951.5
-1_453900;1949.5
-1_454000;1950.5
-1_454100;1950.5
-1_454200;1952.5
-1_454300;1952.0
-1_454400;1953.5
-1_454500;1952.5
-1_454600;1951.0
-1_454700;1952.5
-1_454800;1953.5
-1_454900;1952.5
-1_455000;1951.5
-1_455100;1952.5
-1_455200;1950.5
-1_455300;1950.0
-1_455400;1949.5
-1_455500;1950.5
-1_455600;1950.5
-1_455700;1950.5
-1_455800;1950.5
-1_455900;1950.0
-1_456000;1948.5
-1_456100;1950.5
-1_456200;1950.5
-1_456300;1950.5
-1_456400;1951.5
-1_456500;1952.5
-1_456600;1953.0
-1_456700;1953.5
-1_456800;1952.0
-1_456900;1952.5
-1_457000;1951.5
-1_457100;1952.5
-1_457200;1952.5
-1_457300;1954.0
-1_457400;1955.0
-1_457500;1955.5
-1_457600;1957.0
-1_457700;1956.0
-1_457800;1958.0
-1_457900;1959.5
-1_458000;1958.0
-1_458100;1957.5
-1_458200;1958.0
-1_458300;1957.5
-1_458400;1957.0
-1_458500;1957.5
-1_458600;1958.5
-1_458700;1958.5
-1_458800;1958.0
-1_458900;1957.0
-1_459000;1958.5
-1_459100;1958.5
-1_459200;1958.0
-1_459300;1959.0
-1_459400;1958.5
-1_459500;1958.5
-1_459600;1957.5
-1_459700;1959.5
-1_459800;1958.5
-1_459900;1957.5
-1_460000;1957.5
-1_460100;1957.5
-1_460200;1958.0
-1_460300;1959.0
-1_460400;1957.5
-1_460500;1957.5
-1_460600;1956.5
-1_460700;1956.5
-1_460800;1955.5
-1_460900;1955.5
-1_461000;1954.5
-1_461100;1954.5
-1_461200;1953.0
-1_461300;1954.5
-1_461400;1954.5
-1_461500;1955.0
-1_461600;1954.0
-1_461700;1955.5
-1_461800;1954.0
-1_461900;1955.0
-1_462000;1955.5
-1_462100;1956.5
-1_462200;1956.0
-1_462300;1956.5
-1_462400;1954.5
-1_462500;1954.5
-1_462600;1953.5
-1_462700;1954.5
-1_462800;1955.5
-1_462900;1957.5
-1_463000;1956.5
-1_463100;1956.0
-1_463200;1956.5
-1_463300;1955.5
-1_463400;1955.0
-1_463500;1955.5
-1_463600;1956.0
-1_463700;1956.5
-1_463800;1956.5
-1_463900;1956.5
-1_464000;1956.5
-1_464100;1954.5
-1_464200;1957.5
-1_464300;1956.5
-1_464400;1955.5
-1_464500;1956.5
-1_464600;1955.5
-1_464700;1955.5
-1_464800;1955.5
-1_464900;1954.5
-1_465000;1955.5
-1_465100;1956.0
-1_465200;1956.5
-1_465300;1956.5
-1_465400;1958.0
-1_465500;1957.0
-1_465600;1957.0
-1_465700;1957.5
-1_465800;1959.5
-1_465900;1959.0
-1_466000;1959.0
-1_466100;1958.5
-1_466200;1958.5
-1_466300;1958.0
-1_466400;1959.5
-1_466500;1958.5
-1_466600;1959.5
-1_466700;1959.0
-1_466800;1961.0
-1_466900;1961.0
-1_467000;1960.0
-1_467100;1960.0
-1_467200;1959.5
-1_467300;1958.5
-1_467400;1960.5
-1_467500;1959.5
-1_467600;1960.0
-1_467700;1959.5
-1_467800;1960.0
-1_467900;1958.5
-1_468000;1959.5
-1_468100;1957.5
-1_468200;1956.5
-1_468300;1957.5
-1_468400;1957.5
-1_468500;1959.0
-1_468600;1958.5
-1_468700;1959.0
-1_468800;1957.5
-1_468900;1957.5
-1_469000;1958.5
-1_469100;1958.5
-1_469200;1957.0
-1_469300;1956.5
-1_469400;1958.5
-1_469500;1957.0
-1_469600;1957.5
-1_469700;1957.5
-1_469800;1957.5
-1_469900;1957.0
-1_470000;1956.5
-1_470100;1958.0
-1_470200;1957.5
-1_470300;1957.0
-1_470400;1959.5
-1_470500;1958.5
-1_470600;1957.5
-1_470700;1959.0
-1_470800;1958.5
-1_470900;1959.5
-1_471000;1958.5
-1_471100;1959.5
-1_471200;1960.0
-1_471300;1959.5
-1_471400;1960.0
-1_471500;1958.0
-1_471600;1958.5
-1_471700;1958.5
-1_471800;1958.5
-1_471900;1957.5
-1_472000;1957.5
-1_472100;1957.5
-1_472200;1958.0
-1_472300;1958.0
-1_472400;1957.0
-1_472500;1956.5
-1_472600;1956.0
-1_472700;1957.5
-1_472800;1956.5
-1_472900;1955.5
-1_473000;1954.0
-1_473100;1958.5
-1_473200;1957.5
-1_473300;1958.5
-1_473400;1958.0
-1_473500;1957.0
-1_473600;1958.5
-1_473700;1959.5
-1_473800;1958.5
-1_473900;1958.5
-1_474000;1957.5
-1_474100;1958.5
-1_474200;1959.5
-1_474300;1959.5
-1_474400;1959.5
-1_474500;1961.0
-1_474600;1959.5
-1_474700;1960.5
-1_474800;1959.5
-1_474900;1959.0
-1_475000;1960.5
-1_475100;1961.5
-1_475200;1960.5
-1_475300;1961.5
-1_475400;1960.0
-1_475500;1959.5
-1_475600;1959.5
-1_475700;1959.5
-1_475800;1959.5
-1_475900;1959.5
-1_476000;1960.5
-1_476100;1961.0
-1_476200;1961.5
-1_476300;1961.0
-1_476400;1961.0
-1_476500;1961.0
-1_476600;1961.5
-1_476700;1962.0
-1_476800;1961.5
-1_476900;1962.5
-1_477000;1963.5
-1_477100;1963.0
-1_477200;1962.5
-1_477300;1963.5
-1_477400;1962.0
-1_477500;1963.0
-1_477600;1962.5
-1_477700;1961.5
-1_477800;1963.5
-1_477900;1962.5
-1_478000;1962.0
-1_478100;1964.0
-1_478200;1963.5
-1_478300;1963.5
-1_478400;1962.5
-1_478500;1962.5
-1_478600;1964.5
-1_478700;1964.5
-1_478800;1962.5
-1_478900;1962.5
-1_479000;1962.5
-1_479100;1964.0
-1_479200;1963.0
-1_479300;1966.0
-1_479400;1964.5
-1_479500;1964.0
-1_479600;1964.5
-1_479700;1962.5
-1_479800;1961.5
-1_479900;1963.5
-1_480000;1963.5
-1_480100;1962.5
-1_480200;1962.5
-1_480300;1964.5
-1_480400;1962.5
-1_480500;1961.5
-1_480600;1961.0
-1_480700;1960.5
-1_480800;1960.5
-1_480900;1960.0
-1_481000;1958.5
-1_481100;1958.5
-1_481200;1959.5
-1_481300;1958.5
-1_481400;1960.5
-1_481500;1959.5
-1_481600;1961.5
-1_481700;1961.5
-1_481800;1958.5
-1_481900;1960.5
-1_482000;1959.5
-1_482100;1959.0
-1_482200;1959.0
-1_482300;1958.5
-1_482400;1959.5
-1_482500;1959.5
-1_482600;1958.5
-1_482700;1959.5
-1_482800;1958.0
-1_482900;1958.5
-1_483000;1958.5
-1_483100;1958.5
-1_483200;1958.5
-1_483300;1956.5
-1_483400;1956.5
-1_483500;1958.5
-1_483600;1957.5
-1_483700;1957.0
-1_483800;1958.5
-1_483900;1957.0
-1_484000;1955.5
-1_484100;1953.5
-1_484200;1951.5
-1_484300;1949.5
-1_484400;1951.5
-1_484500;1951.5
-1_484600;1951.5
-1_484700;1951.5
-1_484800;1951.0
-1_484900;1951.5
-1_485000;1949.5
-1_485100;1948.5
-1_485200;1948.5
-1_485300;1948.5
-1_485400;1948.5
-1_485500;1948.0
-1_485600;1948.5
-1_485700;1946.5
-1_485800;1947.5
-1_485900;1948.0
-1_486000;1948.5
-1_486100;1948.5
-1_486200;1948.0
-1_486300;1948.0
-1_486400;1949.5
-1_486500;1948.0
-1_486600;1950.5
-1_486700;1949.0
-1_486800;1948.5
-1_486900;1948.0
-1_487000;1948.5
-1_487100;1949.5
-1_487200;1948.5
-1_487300;1950.0
-1_487400;1949.5
-1_487500;1949.0
-1_487600;1948.5
-1_487700;1949.0
-1_487800;1948.0
-1_487900;1948.5
-1_488000;1948.5
-1_488100;1948.0
-1_488200;1947.5
-1_488300;1947.0
-1_488400;1948.5
-1_488500;1948.0
-1_488600;1949.5
-1_488700;1949.0
-1_488800;1948.5
-1_488900;1948.5
-1_489000;1949.0
-1_489100;1948.5
-1_489200;1949.5
-1_489300;1948.5
-1_489400;1949.5
-1_489500;1948.0
-1_489600;1949.5
-1_489700;1949.5
-1_489800;1950.0
-1_489900;1951.5
-1_490000;1950.5
-1_490100;1951.5
-1_490200;1951.5
-1_490300;1951.5
-1_490400;1952.5
-1_490500;1953.5
-1_490600;1952.0
-1_490700;1950.5
-1_490800;1952.5
-1_490900;1951.5
-1_491000;1951.5
-1_491100;1950.5
-1_491200;1950.5
-1_491300;1949.0
-1_491400;1950.0
-1_491500;1953.0
-1_491600;1951.5
-1_491700;1951.0
-1_491800;1953.0
-1_491900;1952.5
-1_492000;1952.5
-1_492100;1952.5
-1_492200;1953.5
-1_492300;1954.5
-1_492400;1954.5
-1_492500;1953.0
-1_492600;1953.5
-1_492700;1953.5
-1_492800;1953.5
-1_492900;1954.5
-1_493000;1953.5
-1_493100;1953.5
-1_493200;1954.5
-1_493300;1953.0
-1_493400;1952.0
-1_493500;1953.5
-1_493600;1953.5
-1_493700;1953.5
-1_493800;1952.5
-1_493900;1952.5
-1_494000;1953.5
-1_494100;1954.0
-1_494200;1956.0
-1_494300;1956.5
-1_494400;1956.5
-1_494500;1957.5
-1_494600;1956.0
-1_494700;1955.5
-1_494800;1954.5
-1_494900;1955.5
-1_495000;1954.0
-1_495100;1955.5
-1_495200;1952.5
-1_495300;1949.5
-1_495400;1953.5
-1_495500;1953.5
-1_495600;1952.5
-1_495700;1954.0
-1_495800;1954.0
-1_495900;1957.0
-1_496000;1957.5
-1_496100;1955.5
-1_496200;1955.5
-1_496300;1957.5
-1_496400;1956.5
-1_496500;1956.5
-1_496600;1958.0
-1_496700;1954.5
-1_496800;1954.0
-1_496900;1953.5
-1_497000;1954.5
-1_497100;1954.0
-1_497200;1955.5
-1_497300;1954.0
-1_497400;1954.5
-1_497500;1954.5
-1_497600;1955.0
-1_497700;1961.5
-1_497800;1965.0
-1_497900;1982.5
-1_498000;1986.5
-1_498100;1979.5
-1_498200;1976.5
-1_498300;1975.0
-1_498400;1976.5
-1_498500;1982.5
-1_498600;1981.5
-1_498700;1982.5
-1_498800;1979.0
-1_498900;1993.5
-1_499000;1995.5
-1_499100;1994.5
-1_499200;1995.5
-1_499300;1994.0
-1_499400;1997.5
-1_499500;1996.0
-1_499600;1994.5
-1_499700;1995.5
-1_499800;1999.0
-1_499900;2003.5
-1_500000;2009.5
-1_500100;2015.5
-1_500200;2017.0
-1_500300;2018.0
-1_500400;2022.5
-1_500500;2016.0
-1_500600;2002.0
-1_500700;2004.5
-1_500800;2006.5
-1_500900;2004.5
-1_501000;2003.5
-1_501100;2001.5
-1_501200;1999.5
-1_501300;1996.5
-1_501400;1996.0
-1_501500;1998.0
-1_501600;1996.5
-1_501700;1997.5
-1_501800;1996.5
-1_501900;1995.5
-1_502000;1996.5
